province,city,city_code,station,station_code,level,pollutions,aqi,so2,so2_24h,no2,no2_24h,co,co_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h,longitude,latitude,pubtime
广东省,肇庆市,441200,七星岩子站,1400A,,—,43.0,6.0,6.0,11.0,7.0,1.3,1.2,31.0,60.0,45.0,52.0,41.0,53.0,30.0,42.0,112.4722,23.0786,2017-02-01 00:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,—,45.0,6.0,6.0,11.0,7.0,1.3,1.2,28.0,56.0,28.0,28.0,42.0,52.0,31.0,41.0,112.4722,23.0786,2017-02-01 01:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,—,45.0,6.0,6.0,11.0,7.0,1.3,1.2,25.0,56.0,26.0,28.0,41.0,51.0,31.0,40.0,112.4722,23.0786,2017-02-01 02:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,—,45.0,6.0,6.0,10.0,7.0,1.3,1.2,27.0,56.0,27.0,28.0,37.0,50.0,31.0,39.0,112.4722,23.0786,2017-02-01 03:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,—,42.0,6.0,6.0,9.0,8.0,1.3,1.2,27.0,56.0,27.0,28.0,38.0,49.0,29.0,38.0,112.4722,23.0786,2017-02-01 04:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,—,42.0,6.0,6.0,10.0,8.0,1.3,1.2,26.0,56.0,27.0,28.0,37.0,48.0,29.0,37.0,112.4722,23.0786,2017-02-01 05:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,—,45.0,7.0,6.0,8.0,8.0,1.3,1.2,28.0,56.0,27.0,28.0,38.0,47.0,31.0,36.0,112.4722,23.0786,2017-02-01 06:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,—,48.0,7.0,6.0,10.0,8.0,1.3,1.2,22.0,56.0,26.0,28.0,42.0,46.0,33.0,35.0,112.4722,23.0786,2017-02-01 07:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,—,48.0,7.0,6.0,10.0,9.0,1.3,1.3,21.0,56.0,26.0,28.0,42.0,44.0,33.0,34.0,112.4722,23.0786,2017-02-01 08:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,细颗粒物(PM2.5),52.0,8.0,6.0,8.0,9.0,1.3,1.3,29.0,56.0,26.0,28.0,49.0,43.0,36.0,33.0,112.4722,23.0786,2017-02-01 09:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,细颗粒物(PM2.5),54.0,9.0,6.0,10.0,9.0,1.3,1.3,31.0,56.0,26.0,28.0,50.0,43.0,38.0,32.0,112.4722,23.0786,2017-02-01 10:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,细颗粒物(PM2.5),58.0,10.0,6.0,11.0,9.0,1.3,1.3,40.0,56.0,28.0,28.0,54.0,43.0,41.0,32.0,112.4722,23.0786,2017-02-01 11:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,细颗粒物(PM2.5),57.0,10.0,7.0,8.0,9.0,1.3,1.3,58.0,58.0,32.0,32.0,57.0,43.0,40.0,32.0,112.4722,23.0786,2017-02-01 12:00:00
