province,city,city_code,station,station_code,level,pollutions,aqi,so2,so2_24h,no2,no2_24h,co,co_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h,longitude,latitude,pubtime
广东省,肇庆市,441200,七星岩子站,1400A,,,0.0,0.0,28.0,0.0,20.0,0.0,1.198,0.0,124.0,64.0,109.0,0.0,55.0,0.0,25.0,112.4722,23.0786,2014-06-01 00:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,40.0,23.0,27.0,20.0,19.0,1.155,1.194,22.0,124.0,52.0,109.0,40.0,55.0,16.0,25.0,112.4722,23.0786,2014-06-01 01:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,33.0,22.0,26.0,21.0,19.0,1.143,1.191,21.0,124.0,40.0,109.0,33.0,54.0,16.0,25.0,112.4722,23.0786,2014-06-01 02:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,38.0,33.0,26.0,21.0,19.0,1.156,1.189,20.0,124.0,31.0,109.0,38.0,53.0,17.0,25.0,112.4722,23.0786,2014-06-01 03:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,40.0,28.0,25.0,29.0,19.0,1.207,1.19,11.0,124.0,25.0,109.0,40.0,51.0,17.0,24.0,112.4722,23.0786,2014-06-01 04:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,35.0,21.0,24.0,31.0,19.0,1.193,1.19,8.0,124.0,20.0,109.0,35.0,50.0,18.0,24.0,112.4722,23.0786,2014-06-01 05:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,47.0,16.0,23.0,30.0,19.0,1.216,1.192,7.0,124.0,17.0,109.0,47.0,48.0,18.0,24.0,112.4722,23.0786,2014-06-01 06:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,48.0,21.0,22.0,29.0,19.0,1.241,1.192,10.0,124.0,14.0,109.0,48.0,47.0,20.0,23.0,112.4722,23.0786,2014-06-01 07:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),62.0,38.0,22.0,24.0,19.0,1.268,1.193,18.0,124.0,15.0,109.0,74.0,47.0,25.0,23.0,112.4722,23.0786,2014-06-01 08:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),54.0,24.0,21.0,20.0,19.0,1.272,1.193,27.0,124.0,15.0,109.0,58.0,47.0,21.0,23.0,112.4722,23.0786,2014-06-01 09:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,29.0,17.0,21.0,17.0,19.0,1.269,1.195,41.0,124.0,18.0,109.0,29.0,45.0,20.0,22.0,112.4722,23.0786,2014-06-01 10:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,37.0,14.0,21.0,11.0,19.0,1.218,1.196,61.0,124.0,23.0,109.0,37.0,44.0,20.0,22.0,112.4722,23.0786,2014-06-01 11:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,31.0,12.0,20.0,9.0,19.0,1.2,1.196,90.0,124.0,33.0,109.0,31.0,44.0,21.0,22.0,112.4722,23.0786,2014-06-01 12:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,30.0,11.0,20.0,7.0,19.0,1.176,1.195,93.0,124.0,43.0,109.0,28.0,43.0,21.0,21.0,112.4722,23.0786,2014-06-01 13:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,29.0,10.0,20.0,5.0,19.0,1.145,1.193,86.0,123.0,53.0,109.0,20.0,42.0,20.0,21.0,112.4722,23.0786,2014-06-01 14:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,30.0,11.0,20.0,5.0,19.0,1.131,1.191,93.0,113.0,64.0,109.0,28.0,42.0,19.0,20.0,112.4722,23.0786,2014-06-01 15:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,30.0,9.0,19.0,6.0,19.0,1.138,1.189,96.0,109.0,73.0,109.0,19.0,41.0,19.0,20.0,112.4722,23.0786,2014-06-01 16:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,44.0,9.0,19.0,8.0,19.0,1.137,1.187,98.0,104.0,82.0,109.0,44.0,41.0,19.0,20.0,112.4722,23.0786,2014-06-01 17:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),57.0,10.0,19.0,18.0,19.0,1.177,1.187,87.0,98.0,88.0,109.0,63.0,43.0,18.0,20.0,112.4722,23.0786,2014-06-01 18:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,39.0,10.0,18.0,14.0,19.0,1.207,1.188,75.0,98.0,90.0,103.0,39.0,43.0,16.0,19.0,112.4722,23.0786,2014-06-01 19:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),53.0,13.0,18.0,26.0,18.0,1.223,1.19,54.0,98.0,85.0,94.0,55.0,44.0,15.0,19.0,112.4722,23.0786,2014-06-01 20:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,41.0,18.0,18.0,23.0,18.0,1.219,1.192,42.0,98.0,79.0,90.0,41.0,42.0,14.0,19.0,112.4722,23.0786,2014-06-01 21:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,50.0,19.0,18.0,23.0,18.0,1.224,1.195,34.0,98.0,72.0,90.0,50.0,42.0,13.0,18.0,112.4722,23.0786,2014-06-01 22:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),51.0,33.0,18.0,25.0,18.0,1.269,1.199,25.0,98.0,64.0,90.0,51.0,41.0,13.0,18.0,112.4722,23.0786,2014-06-01 23:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,44.0,24.0,19.0,25.0,19.0,1.272,1.202,18.0,98.0,54.0,90.0,44.0,41.0,15.0,18.0,112.4722,23.0786,2014-06-02 00:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,50.0,27.0,19.0,30.0,19.0,1.244,1.206,14.0,98.0,44.0,90.0,50.0,42.0,17.0,18.0,112.4722,23.0786,2014-06-02 01:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),61.0,26.0,19.0,26.0,19.0,1.228,1.21,15.0,98.0,35.0,90.0,71.0,43.0,25.0,18.0,112.4722,23.0786,2014-06-02 02:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,40.0,21.0,18.0,19.0,19.0,1.218,1.212,18.0,98.0,28.0,90.0,40.0,43.0,16.0,18.0,112.4722,23.0786,2014-06-02 03:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,43.0,23.0,18.0,31.0,19.0,1.221,1.213,9.0,98.0,22.0,90.0,43.0,44.0,16.0,18.0,112.4722,23.0786,2014-06-02 04:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,37.0,18.0,18.0,30.0,19.0,1.214,1.214,10.0,98.0,18.0,90.0,37.0,44.0,17.0,18.0,112.4722,23.0786,2014-06-02 05:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,25.0,15.0,18.0,18.0,19.0,1.198,1.213,17.0,98.0,16.0,90.0,23.0,43.0,17.0,18.0,112.4722,23.0786,2014-06-02 06:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),54.0,16.0,18.0,24.0,19.0,1.25,1.213,11.0,98.0,14.0,90.0,57.0,43.0,21.0,18.0,112.4722,23.0786,2014-06-02 07:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,37.0,27.0,17.0,18.0,18.0,1.264,1.213,23.0,98.0,15.0,90.0,37.0,41.0,20.0,18.0,112.4722,23.0786,2014-06-02 08:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,41.0,13.0,17.0,11.0,18.0,1.196,1.21,40.0,98.0,18.0,90.0,41.0,41.0,16.0,18.0,112.4722,23.0786,2014-06-02 09:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,41.0,13.0,17.0,8.0,18.0,1.17,1.206,57.0,98.0,23.0,90.0,41.0,41.0,17.0,18.0,112.4722,23.0786,2014-06-02 10:00:00
