province,city,city_code,station,station_code,level,pollutions,aqi,so2,so2_24h,no2,no2_24h,co,co_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h,longitude,latitude,pubtime
广东省,肇庆市,441200,七星岩子站,1400A,,,102.0,39.0,,82.0,,0.863,,105.0,,137.0,,154.0,,88.0,,112.4722,23.0786,2013-02-01 00:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,103.0,24.0,,77.0,,0.823,,105.0,,137.0,,153.0,,76.0,,112.4722,23.0786,2013-02-01 01:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,105.0,20.0,,87.0,,0.983,,105.0,,137.0,,156.0,,96.0,,112.4722,23.0786,2013-02-01 02:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,108.0,20.0,,78.0,,0.955,,105.0,,137.0,,156.0,,96.0,,112.4722,23.0786,2013-02-01 03:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,110.0,21.0,,72.0,,0.915,,105.0,,137.0,,101.0,,92.0,,112.4722,23.0786,2013-02-01 04:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,113.0,19.0,,63.0,,0.852,,105.0,,137.0,,103.0,,89.0,,112.4722,23.0786,2013-02-01 05:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,115.0,19.0,,71.0,,0.88,,105.0,,137.0,,105.0,,96.0,,112.4722,23.0786,2013-02-01 06:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,118.0,20.0,,78.0,,1.062,,105.0,,137.0,,109.0,,99.0,,112.4722,23.0786,2013-02-01 07:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,118.0,15.0,,65.0,,0.929,,105.0,,137.0,,111.0,,84.0,,112.4722,23.0786,2013-02-01 08:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,119.0,21.0,,62.0,,1.171,,105.0,,135.625,,111.0,,95.0,,112.4722,23.0786,2013-02-01 09:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,119.0,31.0,,59.0,,0.953,,105.0,,131.625,,175.0,,78.0,,112.4722,23.0786,2013-02-01 10:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,118.0,17.0,,27.0,,0.683,,129.0,,127.625,,124.0,,34.0,,112.4722,23.0786,2013-02-01 11:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,115.0,14.0,,22.0,,0.598,,148.0,,123.625,,70.0,,25.0,,112.4722,23.0786,2013-02-01 12:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,113.0,15.0,,25.0,,0.657,,169.0,,119.625,,23.0,,23.0,,112.4722,23.0786,2013-02-01 13:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,112.0,18.0,,23.0,,0.678,,194.0,,115.625,,0.0,,26.0,,112.4722,23.0786,2013-02-01 14:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,109.0,16.0,,19.0,,0.581,,206.0,,111.625,,30.0,,22.0,,112.4722,23.0786,2013-02-01 15:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,105.0,11.0,,15.0,,0.562,,208.0,,107.625,,26.0,,22.0,,112.4722,23.0786,2013-02-01 16:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,108.0,18.0,,31.0,,0.601,,213.0,,105.0,,52.0,,49.0,,112.4722,23.0786,2013-02-01 17:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,124.0,34.0,,50.0,,0.811,,219.0,,105.0,,0.0,,83.0,,112.4722,23.0786,2013-02-01 18:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,136.0,26.0,,55.0,,0.873,,233.0,,105.0,,0.0,,118.0,,112.4722,23.0786,2013-02-01 19:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,143.0,22.0,,55.0,,0.949,,233.0,,105.0,,0.0,,127.0,,112.4722,23.0786,2013-02-01 20:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,144.0,19.0,,61.0,,0.932,,233.0,,105.0,,92.0,,150.0,,112.4722,23.0786,2013-02-01 21:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,140.0,19.0,,63.0,,1.028,,233.0,,105.0,,176.0,,161.0,,112.4722,23.0786,2013-02-01 22:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,132.0,19.0,,70.0,,0.96,,233.0,,105.0,,171.0,,148.0,,112.4722,23.0786,2013-02-01 23:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,120.0,17.0,,86.0,,1.052,,233.0,,105.0,,170.0,,163.0,,112.4722,23.0786,2013-02-02 00:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,117.0,19.0,,117.0,,1.306,,233.0,,105.0,,170.0,,145.0,,112.4722,23.0786,2013-02-02 01:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,119.0,18.0,,94.0,,1.185,,233.0,,105.0,,171.0,,128.0,,112.4722,23.0786,2013-02-02 02:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,120.0,15.0,,89.0,,1.131,,233.0,,108.0,,176.0,,123.0,,112.4722,23.0786,2013-02-02 03:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,122.0,15.0,,93.0,,1.01,,233.0,,113.375,,0.0,,127.0,,112.4722,23.0786,2013-02-02 04:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,124.0,13.0,,96.0,,1.03,,233.0,,121.375,,130.0,,122.0,,112.4722,23.0786,2013-02-02 05:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,124.0,14.0,,84.0,,0.872,,233.0,,132.5,,137.0,,106.0,,112.4722,23.0786,2013-02-02 06:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,124.0,12.0,,82.0,,0.931,,233.0,,145.125,,145.0,,96.0,,112.4722,23.0786,2013-02-02 07:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,125.0,14.0,,84.0,,0.983,,233.0,,158.0,,149.0,,118.0,,112.4722,23.0786,2013-02-02 08:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,128.0,19.0,,80.0,,1.071,,233.0,,171.5,,150.0,,130.0,,112.4722,23.0786,2013-02-02 09:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,129.0,28.0,,80.0,,1.086,,233.0,,185.75,,117.0,,115.0,,112.4722,23.0786,2013-02-02 10:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,134.0,31.0,,71.0,,1.044,,233.0,,198.75,,73.0,,110.0,,112.4722,23.0786,2013-02-02 11:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,138.0,31.0,,84.0,,1.407,,233.0,,209.375,,35.0,,118.0,,112.4722,23.0786,2013-02-02 12:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,142.0,31.0,,56.0,,1.03,,233.0,,217.375,,8.0,,89.0,,112.4722,23.0786,2013-02-02 13:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,142.0,18.0,,19.0,,0.647,,233.0,,222.25,,0.0,,32.0,,112.4722,23.0786,2013-02-02 14:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,143.0,20.0,,20.0,,0.584,,233.0,,225.625,,34.0,,26.0,,112.4722,23.0786,2013-02-02 15:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,143.0,15.0,,18.0,,0.556,,233.0,,228.75,,34.0,,23.0,,112.4722,23.0786,2013-02-02 16:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,140.0,15.0,,22.0,,0.553,,233.0,,231.25,,28.0,,21.0,,112.4722,23.0786,2013-02-02 17:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,138.0,17.0,,31.0,,0.633,,233.0,,233.0,,0.0,,25.0,,112.4722,23.0786,2013-02-02 18:00:00
