province,city,city_code,station,station_code,level,pollutions,aqi,so2,so2_24h,no2,no2_24h,co,co_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h,longitude,latitude,pubtime
广东省,肇庆市,441200,七星岩子站,1400A,,,28.0,9.0,15.0,32.0,29.0,0.418,0.357,36.0,182.0,46.0,115.0,28.0,35.0,18.0,19.0,112.4722,23.0786,2014-07-01 00:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,27.0,10.0,14.0,31.0,29.0,0.429,0.359,26.0,182.0,40.0,110.0,27.0,35.0,17.0,18.0,112.4722,23.0786,2014-07-01 01:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,32.0,10.0,14.0,32.0,29.0,0.413,0.365,28.0,182.0,35.0,110.0,32.0,34.0,18.0,18.0,112.4722,23.0786,2014-07-01 02:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,26.0,9.0,14.0,22.0,29.0,0.389,0.372,29.0,160.0,32.0,99.0,26.0,35.0,16.0,18.0,112.4722,23.0786,2014-07-01 03:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,40.0,10.0,13.0,31.0,29.0,0.436,0.379,24.0,160.0,30.0,99.0,40.0,35.0,18.0,18.0,112.4722,23.0786,2014-07-01 04:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),53.0,12.0,12.0,39.0,29.0,0.484,0.39,26.0,160.0,28.0,99.0,56.0,36.0,21.0,18.0,112.4722,23.0786,2014-07-01 05:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),62.0,15.0,12.0,41.0,29.0,0.529,0.403,25.0,160.0,27.0,99.0,74.0,38.0,27.0,19.0,112.4722,23.0786,2014-07-01 06:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),65.0,17.0,12.0,51.0,30.0,0.57,0.416,22.0,160.0,27.0,99.0,79.0,40.0,27.0,19.0,112.4722,23.0786,2014-07-01 07:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),69.0,17.0,12.0,38.0,30.0,0.609,0.428,61.0,160.0,30.0,99.0,88.0,42.0,30.0,19.0,112.4722,23.0786,2014-07-01 08:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),68.0,15.0,12.0,39.0,30.0,0.613,0.436,60.0,160.0,34.0,99.0,86.0,43.0,33.0,20.0,112.4722,23.0786,2014-07-01 09:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),65.0,14.0,12.0,41.0,31.0,0.579,0.445,66.0,160.0,39.0,99.0,79.0,45.0,35.0,21.0,112.4722,23.0786,2014-07-01 10:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),73.0,13.0,11.0,39.0,31.0,0.56,0.452,53.0,160.0,42.0,99.0,95.0,47.0,34.0,21.0,112.4722,23.0786,2014-07-01 11:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,26.0,10.0,11.0,16.0,30.0,0.377,0.451,29.0,160.0,43.0,99.0,0.0,46.0,18.0,21.0,112.4722,23.0786,2014-07-01 12:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,30.0,9.0,11.0,13.0,30.0,0.369,0.449,96.0,160.0,52.0,99.0,23.0,46.0,17.0,21.0,112.4722,23.0786,2014-07-01 13:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,23.0,9.0,11.0,14.0,30.0,0.343,0.449,58.0,160.0,56.0,99.0,21.0,46.0,16.0,21.0,112.4722,23.0786,2014-07-01 14:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,25.0,9.0,11.0,14.0,31.0,0.396,0.458,76.0,96.0,64.0,99.0,23.0,46.0,17.0,21.0,112.4722,23.0786,2014-07-01 16:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,23.0,9.0,11.0,8.0,30.0,0.354,0.459,67.0,96.0,65.0,99.0,0.0,45.0,16.0,21.0,112.4722,23.0786,2014-07-01 17:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,24.0,9.0,11.0,10.0,30.0,0.364,0.459,74.0,96.0,66.0,99.0,18.0,46.0,16.0,21.0,112.4722,23.0786,2014-07-01 18:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,22.0,9.0,11.0,10.0,29.0,0.368,0.457,69.0,96.0,68.0,96.0,18.0,45.0,15.0,21.0,112.4722,23.0786,2014-07-01 19:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,39.0,9.0,11.0,17.0,28.0,0.443,0.454,55.0,96.0,71.0,90.0,39.0,45.0,17.0,21.0,112.4722,23.0786,2014-07-01 20:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,44.0,10.0,11.0,27.0,28.0,0.493,0.453,49.0,96.0,65.0,77.0,44.0,45.0,17.0,21.0,112.4722,23.0786,2014-07-01 21:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),52.0,10.0,11.0,38.0,28.0,0.582,0.458,30.0,96.0,62.0,71.0,53.0,46.0,18.0,21.0,112.4722,23.0786,2014-07-01 22:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),51.0,14.0,11.0,39.0,28.0,2.234,0.531,25.0,96.0,56.0,71.0,51.0,47.0,18.0,21.0,112.4722,23.0786,2014-07-01 23:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,46.0,15.0,11.0,33.0,28.0,0.402,0.531,41.0,96.0,51.0,71.0,46.0,48.0,21.0,21.0,112.4722,23.0786,2014-07-02 00:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,46.0,19.0,12.0,37.0,28.0,0.427,0.531,28.0,96.0,46.0,71.0,46.0,49.0,24.0,21.0,112.4722,23.0786,2014-07-02 01:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,48.0,19.0,12.0,34.0,28.0,0.458,0.532,17.0,96.0,39.0,71.0,48.0,50.0,25.0,21.0,112.4722,23.0786,2014-07-02 02:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,45.0,19.0,13.0,33.0,28.0,0.402,0.533,141.0,141.0,48.0,71.0,43.0,50.0,23.0,22.0,112.4722,23.0786,2014-07-02 03:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,44.0,32.0,13.0,33.0,28.0,0.367,0.53,42.0,141.0,47.0,71.0,44.0,50.0,23.0,22.0,112.4722,23.0786,2014-07-02 04:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,38.0,20.0,14.0,35.0,28.0,0.314,0.523,28.0,141.0,44.0,71.0,38.0,50.0,23.0,22.0,112.4722,23.0786,2014-07-02 05:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,47.0,15.0,14.0,33.0,28.0,0.337,0.515,31.0,141.0,44.0,71.0,47.0,48.0,23.0,22.0,112.4722,23.0786,2014-07-02 06:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),53.0,15.0,14.0,30.0,27.0,0.41,0.508,35.0,141.0,45.0,71.0,55.0,47.0,23.0,22.0,112.4722,23.0786,2014-07-02 07:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,49.0,15.0,14.0,25.0,27.0,0.396,0.5,29.0,141.0,44.0,71.0,49.0,46.0,21.0,21.0,112.4722,23.0786,2014-07-02 08:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,,44.0,17.0,14.0,25.0,26.0,0.381,0.49,41.0,141.0,46.0,71.0,44.0,44.0,21.0,21.0,112.4722,23.0786,2014-07-02 09:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),55.0,21.0,14.0,28.0,25.0,0.422,0.483,45.0,141.0,49.0,71.0,60.0,43.0,25.0,20.0,112.4722,23.0786,2014-07-02 10:00:00
广东省,肇庆市,441200,七星岩子站,1400A,,颗粒物(PM10),54.0,19.0,14.0,23.0,25.0,0.401,0.477,65.0,141.0,40.0,71.0,57.0,41.0,28.0,20.0,112.4722,23.0786,2014-07-02 11:00:00
